:START_ID,:END_ID,:TYPE
411,315,REGISTERED
412,316,REGISTERED
131,317,REGISTERED
131,318,REGISTERED
280,319,REGISTERED
134,320,REGISTERED
274,321,REGISTERED
131,322,REGISTERED
411,323,REGISTERED
130,324,REGISTERED
128,325,REGISTERED
130,326,REGISTERED
130,327,REGISTERED
131,328,REGISTERED
131,329,REGISTERED
130,330,REGISTERED
130,331,REGISTERED
410,332,REGISTERED
133,333,REGISTERED
131,334,REGISTERED
133,335,REGISTERED
276,336,REGISTERED
135,337,REGISTERED
130,338,REGISTERED
133,339,REGISTERED
131,340,REGISTERED
130,341,REGISTERED
131,342,REGISTERED
139,343,REGISTERED
275,344,REGISTERED
134,345,REGISTERED
274,346,REGISTERED
413,347,REGISTERED
134,348,REGISTERED
276,349,REGISTERED
128,350,REGISTERED
130,351,REGISTERED
135,352,REGISTERED
130,353,REGISTERED
132,354,REGISTERED
131,355,REGISTERED
131,356,REGISTERED
131,357,REGISTERED
130,358,REGISTERED
132,359,REGISTERED
131,360,REGISTERED
130,361,REGISTERED
131,362,REGISTERED
277,363,REGISTERED
131,364,REGISTERED
140,365,REGISTERED
131,366,REGISTERED
131,367,REGISTERED
131,368,REGISTERED
133,369,REGISTERED
130,370,REGISTERED
414,371,REGISTERED
414,372,REGISTERED
414,373,REGISTERED
414,374,REGISTERED
414,375,REGISTERED
414,376,REGISTERED
414,377,REGISTERED
414,378,REGISTERED
414,379,REGISTERED
414,380,REGISTERED
274,381,REGISTERED
414,382,REGISTERED
130,383,REGISTERED
414,384,REGISTERED
128,385,REGISTERED
133,386,REGISTERED
134,387,REGISTERED
131,388,REGISTERED
134,389,REGISTERED
133,390,REGISTERED
131,391,REGISTERED
134,392,REGISTERED
130,393,REGISTERED
130,394,REGISTERED
129,395,REGISTERED
132,396,REGISTERED
134,397,REGISTERED
131,398,REGISTERED
133,399,REGISTERED
411,400,REGISTERED
130,401,REGISTERED
131,402,REGISTERED
128,403,REGISTERED
131,404,REGISTERED
131,405,REGISTERED
131,406,REGISTERED
131,407,REGISTERED
128,408,REGISTERED
132,409,REGISTERED
130,416,REGISTERED
130,417,REGISTERED
130,418,REGISTERED
128,419,REGISTERED
130,420,REGISTERED
130,421,REGISTERED
130,422,REGISTERED
131,423,REGISTERED
129,424,REGISTERED
128,425,REGISTERED
544,426,REGISTERED
133,427,REGISTERED
130,428,REGISTERED
130,429,REGISTERED
130,430,REGISTERED
131,431,REGISTERED
130,432,REGISTERED
131,433,REGISTERED
274,434,REGISTERED
132,435,REGISTERED
132,436,REGISTERED
131,437,REGISTERED
131,438,REGISTERED
545,439,REGISTERED
130,440,REGISTERED
134,441,REGISTERED
133,442,REGISTERED
131,443,REGISTERED
134,444,REGISTERED
131,445,REGISTERED
546,446,REGISTERED
130,447,REGISTERED
133,448,REGISTERED
132,449,REGISTERED
130,450,REGISTERED
134,451,REGISTERED
130,452,REGISTERED
