:START_ID,:END_ID,:TYPE
241,4450,RESULTED_IN
242,4448,RESULTED_IN
243,4449,RESULTED_IN
243,4450,RESULTED_IN
244,4449,RESULTED_IN
245,4450,RESULTED_IN
245,4449,RESULTED_IN
246,4449,RESULTED_IN
247,4450,RESULTED_IN
248,4449,RESULTED_IN
248,4450,RESULTED_IN
251,4449,RESULTED_IN
252,4449,RESULTED_IN
253,4449,RESULTED_IN
255,4450,RESULTED_IN
255,4449,RESULTED_IN
256,4449,RESULTED_IN
257,4449,RESULTED_IN
258,4449,RESULTED_IN
259,4450,RESULTED_IN
260,4449,RESULTED_IN
261,4449,RESULTED_IN
261,4452,RESULTED_IN
262,4449,RESULTED_IN
262,4448,RESULTED_IN
262,4450,RESULTED_IN
265,4449,RESULTED_IN
266,4449,RESULTED_IN
268,4449,RESULTED_IN
269,4450,RESULTED_IN
270,4449,RESULTED_IN
272,4450,RESULTED_IN
282,4449,RESULTED_IN
283,4449,RESULTED_IN
284,4449,RESULTED_IN
285,4450,RESULTED_IN
285,4449,RESULTED_IN
286,4449,RESULTED_IN
287,4449,RESULTED_IN
288,4449,RESULTED_IN
289,4450,RESULTED_IN
289,4449,RESULTED_IN
290,4449,RESULTED_IN
291,4448,RESULTED_IN
291,4449,RESULTED_IN
291,4451,RESULTED_IN
291,4450,RESULTED_IN
292,4449,RESULTED_IN
293,4449,RESULTED_IN
293,4450,RESULTED_IN
294,4450,RESULTED_IN
295,4450,RESULTED_IN
295,4449,RESULTED_IN
296,4450,RESULTED_IN
297,4450,RESULTED_IN
298,4450,RESULTED_IN
299,4450,RESULTED_IN
300,4450,RESULTED_IN
301,4450,RESULTED_IN
301,4448,RESULTED_IN
302,4450,RESULTED_IN
303,4450,RESULTED_IN
304,4449,RESULTED_IN
305,4450,RESULTED_IN
306,4450,RESULTED_IN
307,4450,RESULTED_IN
308,4450,RESULTED_IN
309,4450,RESULTED_IN
310,4450,RESULTED_IN
311,4450,RESULTED_IN
312,4450,RESULTED_IN
313,4450,RESULTED_IN
314,4450,RESULTED_IN
315,4450,RESULTED_IN
316,4449,RESULTED_IN
316,4450,RESULTED_IN
316,4452,RESULTED_IN
317,4450,RESULTED_IN
318,4450,RESULTED_IN
319,4450,RESULTED_IN
320,4449,RESULTED_IN
320,4450,RESULTED_IN
321,4449,RESULTED_IN
321,4450,RESULTED_IN
322,4448,RESULTED_IN
323,4449,RESULTED_IN
323,4450,RESULTED_IN
324,4450,RESULTED_IN
325,4451,RESULTED_IN
325,4450,RESULTED_IN
325,4449,RESULTED_IN
326,4449,RESULTED_IN
327,4449,RESULTED_IN
328,4450,RESULTED_IN
329,4450,RESULTED_IN
330,4449,RESULTED_IN
331,4450,RESULTED_IN
332,4452,RESULTED_IN
333,4448,RESULTED_IN
333,4449,RESULTED_IN
333,4450,RESULTED_IN
334,4449,RESULTED_IN
334,4450,RESULTED_IN
335,4450,RESULTED_IN
336,4450,RESULTED_IN
336,4452,RESULTED_IN
337,4450,RESULTED_IN
338,4449,RESULTED_IN
339,4450,RESULTED_IN
340,4449,RESULTED_IN
341,4449,RESULTED_IN
343,4449,RESULTED_IN
345,4448,RESULTED_IN
345,4449,RESULTED_IN
346,4449,RESULTED_IN
347,4449,RESULTED_IN
347,4450,RESULTED_IN
348,4449,RESULTED_IN
348,4450,RESULTED_IN
349,4448,RESULTED_IN
349,4449,RESULTED_IN
350,4449,RESULTED_IN
351,4449,RESULTED_IN
352,4450,RESULTED_IN
353,4449,RESULTED_IN
354,4450,RESULTED_IN
355,4449,RESULTED_IN
355,4450,RESULTED_IN
357,4450,RESULTED_IN
358,4449,RESULTED_IN
359,4450,RESULTED_IN
360,4450,RESULTED_IN
361,4449,RESULTED_IN
363,4450,RESULTED_IN
363,4448,RESULTED_IN
364,4448,RESULTED_IN
365,4449,RESULTED_IN
367,4449,RESULTED_IN
368,4450,RESULTED_IN
370,4449,RESULTED_IN
371,4450,RESULTED_IN
372,4450,RESULTED_IN
373,4450,RESULTED_IN
374,4450,RESULTED_IN
375,4450,RESULTED_IN
376,4450,RESULTED_IN
377,4450,RESULTED_IN
378,4450,RESULTED_IN
379,4450,RESULTED_IN
380,4450,RESULTED_IN
381,4450,RESULTED_IN
381,4449,RESULTED_IN
382,4450,RESULTED_IN
383,4449,RESULTED_IN
384,4450,RESULTED_IN
385,4450,RESULTED_IN
386,4450,RESULTED_IN
387,4450,RESULTED_IN
387,4452,RESULTED_IN
388,4449,RESULTED_IN
389,4450,RESULTED_IN
392,4450,RESULTED_IN
393,4449,RESULTED_IN
394,4450,RESULTED_IN
395,4450,RESULTED_IN
395,4448,RESULTED_IN
396,4450,RESULTED_IN
399,4449,RESULTED_IN
399,4450,RESULTED_IN
401,4449,RESULTED_IN
403,4449,RESULTED_IN
403,4451,RESULTED_IN
406,4450,RESULTED_IN
407,4449,RESULTED_IN
408,4450,RESULTED_IN
408,4449,RESULTED_IN
409,4450,RESULTED_IN
416,4449,RESULTED_IN
416,4448,RESULTED_IN
417,4449,RESULTED_IN
418,4449,RESULTED_IN
419,4449,RESULTED_IN
420,4449,RESULTED_IN
421,4449,RESULTED_IN
422,4449,RESULTED_IN
423,4450,RESULTED_IN
424,4448,RESULTED_IN
426,4450,RESULTED_IN
427,4450,RESULTED_IN
427,4449,RESULTED_IN
428,4449,RESULTED_IN
429,4449,RESULTED_IN
430,4449,RESULTED_IN
431,4450,RESULTED_IN
431,4449,RESULTED_IN
432,4449,RESULTED_IN
433,4450,RESULTED_IN
434,4450,RESULTED_IN
435,4450,RESULTED_IN
436,4450,RESULTED_IN
437,4450,RESULTED_IN
438,4452,RESULTED_IN
439,4450,RESULTED_IN
440,4449,RESULTED_IN
441,4449,RESULTED_IN
442,4449,RESULTED_IN
442,4450,RESULTED_IN
444,4450,RESULTED_IN
446,4449,RESULTED_IN
446,4450,RESULTED_IN
447,4449,RESULTED_IN
448,4449,RESULTED_IN
448,4450,RESULTED_IN
449,4450,RESULTED_IN
450,4450,RESULTED_IN
451,4451,RESULTED_IN
451,4449,RESULTED_IN
451,4448,RESULTED_IN
452,4449,RESULTED_IN
453,4450,RESULTED_IN
454,4450,RESULTED_IN
455,4450,RESULTED_IN
455,4448,RESULTED_IN
455,4449,RESULTED_IN
456,4450,RESULTED_IN
457,4450,RESULTED_IN
458,4450,RESULTED_IN
458,4449,RESULTED_IN
461,4449,RESULTED_IN
461,4450,RESULTED_IN
462,4450,RESULTED_IN
464,4450,RESULTED_IN
465,4449,RESULTED_IN
466,4449,RESULTED_IN
468,4450,RESULTED_IN
468,4449,RESULTED_IN
468,4451,RESULTED_IN
468,4448,RESULTED_IN
469,4449,RESULTED_IN
470,4450,RESULTED_IN
471,4450,RESULTED_IN
472,4449,RESULTED_IN
473,4449,RESULTED_IN
474,4450,RESULTED_IN
475,4449,RESULTED_IN
476,4450,RESULTED_IN
478,4450,RESULTED_IN
479,4450,RESULTED_IN
480,4449,RESULTED_IN
480,4448,RESULTED_IN
483,4448,RESULTED_IN
484,4450,RESULTED_IN
484,4449,RESULTED_IN
485,4450,RESULTED_IN
487,4449,RESULTED_IN
488,4450,RESULTED_IN
490,4449,RESULTED_IN
491,4449,RESULTED_IN
492,4450,RESULTED_IN
493,4450,RESULTED_IN
493,4449,RESULTED_IN
494,4449,RESULTED_IN
495,4449,RESULTED_IN
496,4449,RESULTED_IN
497,4449,RESULTED_IN
498,4449,RESULTED_IN
499,4450,RESULTED_IN
500,4449,RESULTED_IN
501,4449,RESULTED_IN
504,4450,RESULTED_IN
505,4450,RESULTED_IN
506,4449,RESULTED_IN
506,4448,RESULTED_IN
507,4449,RESULTED_IN
507,4450,RESULTED_IN
509,4449,RESULTED_IN
509,4450,RESULTED_IN
510,4450,RESULTED_IN
511,4449,RESULTED_IN
512,4449,RESULTED_IN
512,4450,RESULTED_IN
513,4450,RESULTED_IN
514,4450,RESULTED_IN
515,4449,RESULTED_IN
516,4449,RESULTED_IN
517,4450,RESULTED_IN
518,4449,RESULTED_IN
519,4449,RESULTED_IN
520,4450,RESULTED_IN
521,4450,RESULTED_IN
521,4449,RESULTED_IN
521,4451,RESULTED_IN
522,4449,RESULTED_IN
523,4449,RESULTED_IN
524,4450,RESULTED_IN
524,4449,RESULTED_IN
525,4450,RESULTED_IN
526,4450,RESULTED_IN
529,4449,RESULTED_IN
529,4451,RESULTED_IN
530,4450,RESULTED_IN
530,4449,RESULTED_IN
531,4450,RESULTED_IN
532,4450,RESULTED_IN
537,4450,RESULTED_IN
537,4449,RESULTED_IN
538,4450,RESULTED_IN
539,4450,RESULTED_IN
541,4449,RESULTED_IN
542,4450,RESULTED_IN
542,4449,RESULTED_IN
543,4449,RESULTED_IN
549,4450,RESULTED_IN
550,4450,RESULTED_IN
551,4450,RESULTED_IN
